"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
9 Jul 2024 19:34:00.000,-3801.764748,5459.897761,307.213202,-5.094289,-3.749982,3.675601
9 Jul 2024 19:34:30.000,-3952.510643,5344.445777,417.271482,-4.954567,-3.946140,3.660872
9 Jul 2024 19:35:00.000,-4098.987355,5223.171067,526.820859,-4.809703,-4.138128,3.641678
9 Jul 2024 19:35:30.000,-4241.042961,5096.201879,635.727742,-4.659854,-4.325737,3.618043
9 Jul 2024 19:36:00.000,-4378.530344,4963.672702,743.859344,-4.505182,-4.508760,3.589998
9 Jul 2024 19:36:30.000,-4511.307349,4825.724115,851.083839,-4.345857,-4.686998,3.557576
9 Jul 2024 19:37:00.000,-4639.236924,4682.502639,957.270533,-4.182049,-4.860254,3.520818
9 Jul 2024 19:37:30.000,-4762.187263,4534.160576,1062.290019,-4.013937,-5.028339,3.479770
9 Jul 2024 19:38:00.000,-4880.031932,4380.855843,1166.014342,-3.841702,-5.191069,3.434483
9 Jul 2024 19:38:30.000,-4992.649999,4222.751801,1268.317149,-3.665528,-5.348264,3.385012
9 Jul 2024 19:39:00.000,-5099.926148,4060.017073,1369.073841,-3.485606,-5.499753,3.331419
9 Jul 2024 19:39:30.000,-5201.750796,3892.825372,1468.161721,-3.302127,-5.645368,3.273769
9 Jul 2024 19:40:00.000,-5298.020201,3721.355307,1565.460138,-3.115289,-5.784951,3.212134
9 Jul 2024 19:40:30.000,-5388.636562,3545.790198,1660.850634,-2.925292,-5.918346,3.146587
9 Jul 2024 19:41:00.000,-5473.508121,3366.317877,1754.217082,-2.732337,-6.045408,3.077211
9 Jul 2024 19:41:30.000,-5552.549253,3183.130489,1845.445832,-2.536631,-6.165995,3.004089
9 Jul 2024 19:42:00.000,-5625.680547,2996.424279,1934.425850,-2.338382,-6.279974,2.927311
9 Jul 2024 19:42:30.000,-5692.828880,2806.399385,2021.048849,-2.137802,-6.387220,2.846970
9 Jul 2024 19:43:00.000,-5753.927489,2613.259619,2105.209425,-1.935103,-6.487613,2.763166
9 Jul 2024 19:43:30.000,-5808.916030,2417.212253,2186.805184,-1.730500,-6.581042,2.676000
9 Jul 2024 19:44:00.000,-5857.740629,2218.467788,2265.736861,-1.524210,-6.667403,2.585579
9 Jul 2024 19:44:30.000,-5900.353938,2017.239737,2341.908447,-1.316451,-6.746599,2.492012
9 Jul 2024 19:45:00.000,-5936.715168,1813.744391,2415.227297,-1.107441,-6.818542,2.395415
9 Jul 2024 19:45:30.000,-5966.790130,1608.200588,2485.604243,-0.897403,-6.883150,2.295905
9 Jul 2024 19:46:00.000,-5990.551260,1400.829473,2552.953702,-0.686556,-6.940351,2.193604
9 Jul 2024 19:46:30.000,-6007.977636,1191.854266,2617.193780,-0.475123,-6.990079,2.088634
9 Jul 2024 19:47:00.000,-6019.054994,981.500019,2678.246363,-0.263325,-7.032278,1.981125
9 Jul 2024 19:47:30.000,-6023.775729,769.993374,2736.037216,-0.051385,-7.066898,1.871208
9 Jul 2024 19:48:00.000,-6022.138892,557.562326,2790.496063,0.160476,-7.093899,1.759014
9 Jul 2024 19:48:30.000,-6014.150189,344.435981,2841.556678,0.372036,-7.113247,1.644682
9 Jul 2024 19:49:00.000,-5999.821967,130.844314,2889.156956,0.583074,-7.124917,1.528348
9 Jul 2024 19:49:30.000,-5979.173195,-82.982078,2933.238990,0.793369,-7.128893,1.410156
9 Jul 2024 19:50:00.000,-5952.229443,-296.812218,2973.749142,1.002703,-7.125166,1.290247
9 Jul 2024 19:50:30.000,-5919.022848,-510.415000,3010.638101,1.210856,-7.113736,1.168767
9 Jul 2024 19:51:00.000,-5879.592079,-723.559437,3043.860952,1.417611,-7.094612,1.045864
9 Jul 2024 19:51:30.000,-5833.982290,-936.014907,3073.377222,1.622755,-7.067808,0.921687
9 Jul 2024 19:52:00.000,-5782.245063,-1147.551399,3099.150933,1.826072,-7.033351,0.796386
9 Jul 2024 19:52:30.000,-5724.438356,-1357.939762,3121.150646,2.027352,-6.991273,0.670113
9 Jul 2024 19:53:00.000,-5660.626434,-1566.951948,3139.349502,2.226385,-6.941614,0.543021
9 Jul 2024 19:53:30.000,-5590.879798,-1774.361259,3153.725249,2.422965,-6.884423,0.415265
9 Jul 2024 19:54:00.000,-5515.275111,-1979.942586,3164.260279,2.616888,-6.819758,0.286999
9 Jul 2024 19:54:30.000,-5433.895115,-2183.472660,3170.941641,2.807952,-6.747684,0.158379
9 Jul 2024 19:55:00.000,-5346.828538,-2384.730290,3173.761064,2.995960,-6.668275,0.029562
9 Jul 2024 19:55:30.000,-5254.169997,-2583.496603,3172.714958,3.180718,-6.581611,-0.099296
9 Jul 2024 19:56:00.000,-5156.019898,-2779.555282,3167.804426,3.362033,-6.487781,-0.228040
9 Jul 2024 19:56:30.000,-5052.484326,-2972.692795,3159.035254,3.539718,-6.386883,-0.356513
9 Jul 2024 19:57:00.000,-4943.674933,-3162.698626,3146.417910,3.713591,-6.279021,-0.484559
9 Jul 2024 19:57:30.000,-4829.708821,-3349.365501,3129.967528,3.883470,-6.164305,-0.612023
9 Jul 2024 19:58:00.000,-4710.708418,-3532.489612,3109.703899,4.049181,-6.042857,-0.738750
9 Jul 2024 19:58:30.000,-4586.801358,-3711.870838,3085.651443,4.210552,-5.914801,-0.864586
9 Jul 2024 19:59:00.000,-4458.120338,-3887.312970,3057.839185,4.367418,-5.780273,-0.989378
9 Jul 2024 19:59:30.000,-4324.802988,-4058.623921,3026.300724,4.519615,-5.639414,-1.112974
9 Jul 2024 20:00:00.000,-4186.991719,-4225.615943,2991.074192,4.666986,-5.492370,-1.235224
9 Jul 2024 20:00:30.000,-4044.833575,-4388.105829,2952.202206,4.809381,-5.339298,-1.355980
9 Jul 2024 20:01:00.000,-3898.480081,-4545.915118,2909.731824,4.946652,-5.180358,-1.475093
9 Jul 2024 20:01:30.000,-3748.087080,-4698.870287,2863.714481,5.078659,-5.015718,-1.592420
9 Jul 2024 20:02:00.000,-3593.814573,-4846.802944,2814.205935,5.205264,-4.845553,-1.707816
9 Jul 2024 20:02:30.000,-3435.826556,-4989.550016,2761.266200,5.326338,-4.670043,-1.821143
9 Jul 2024 20:03:00.000,-3274.290845,-5126.953926,2704.959476,5.441757,-4.489374,-1.932260
9 Jul 2024 20:03:30.000,-3109.378903,-5258.862777,2645.354072,5.551401,-4.303738,-2.041032
9 Jul 2024 20:04:00.000,-2941.265660,-5385.130519,2582.522326,5.655158,-4.113333,-2.147327
9 Jul 2024 20:04:30.000,-2770.129328,-5505.617111,2516.540521,5.752923,-3.918362,-2.251015
9 Jul 2024 20:05:00.000,-2596.151215,-5620.188679,2447.488787,5.844594,-3.719033,-2.351968
9 Jul 2024 20:05:30.000,-2419.515539,-5728.717661,2375.451011,5.930079,-3.515559,-2.450064
9 Jul 2024 20:06:00.000,-2240.409240,-5831.082958,2300.514733,6.009288,-3.308158,-2.545182
9 Jul 2024 20:06:30.000,-2059.021789,-5927.170067,2222.771046,6.082142,-3.097051,-2.637205
9 Jul 2024 20:07:00.000,-1875.544996,-6016.871217,2142.314489,6.148566,-2.882465,-2.726021
9 Jul 2024 20:07:30.000,-1690.172811,-6100.085503,2059.242933,6.208491,-2.664632,-2.811521
9 Jul 2024 20:08:00.000,-1503.101121,-6176.719010,1973.657467,6.261857,-2.443786,-2.893598
9 Jul 2024 20:08:30.000,-1314.527542,-6246.684925,1885.662279,6.308609,-2.220166,-2.972152
9 Jul 2024 20:09:00.000,-1124.651206,-6309.903646,1795.364527,6.348700,-1.994014,-3.047087
9 Jul 2024 20:09:30.000,-933.672546,-6366.302880,1702.874211,6.382091,-1.765574,-3.118308
9 Jul 2024 20:10:00.000,-741.793083,-6415.817721,1608.304040,6.408749,-1.535096,-3.185729
9 Jul 2024 20:10:30.000,-549.215212,-6458.390732,1511.769295,6.428648,-1.302828,-3.249266
9 Jul 2024 20:11:00.000,-356.141991,-6493.972011,1413.387688,6.441770,-1.069023,-3.308841
9 Jul 2024 20:11:30.000,-162.776925,-6522.519253,1313.279222,6.448103,-0.833934,-3.364378
9 Jul 2024 20:12:00.000,30.676239,-6543.997808,1211.566040,6.447643,-0.597819,-3.415811
9 Jul 2024 20:12:30.000,224.013735,-6558.380725,1108.372278,6.440393,-0.360935,-3.463074
9 Jul 2024 20:13:00.000,417.031984,-6565.648797,1003.823909,6.426362,-0.123540,-3.506108
9 Jul 2024 20:13:30.000,609.527819,-6565.790587,898.048592,6.405568,0.114107,-3.544862
9 Jul 2024 20:14:00.000,801.298693,-6558.802449,791.175506,6.378036,0.351746,-3.579285
9 Jul 2024 20:14:30.000,992.142900,-6544.688540,683.335201,6.343796,0.589115,-3.609336
9 Jul 2024 20:15:00.000,1181.859783,-6523.460821,574.659428,6.302888,0.825956,-3.634977
9 Jul 2024 20:15:30.000,1370.249947,-6495.139049,465.280990,6.255357,1.062009,-3.656176
9 Jul 2024 20:16:00.000,1557.115473,-6459.750769,355.333571,6.201255,1.297014,-3.672905
9 Jul 2024 20:16:30.000,1742.260120,-6417.331293,244.951576,6.140642,1.530712,-3.685144
9 Jul 2024 20:17:00.000,1925.489544,-6367.923667,134.269968,6.073585,1.762847,-3.692877
9 Jul 2024 20:17:30.000,2106.611502,-6311.578636,23.424092,6.000157,1.993163,-3.696094
9 Jul 2024 20:18:00.000,2285.436062,-6248.354590,-87.450488,5.920439,2.221406,-3.694791
9 Jul 2024 20:18:30.000,2461.775808,-6178.317502,-198.218160,5.834518,2.447325,-3.688968
9 Jul 2024 20:19:00.000,2635.446037,-6101.540857,-308.743435,5.742487,2.670669,-3.678633
9 Jul 2024 20:19:30.000,2806.264955,-6018.105565,-418.891111,5.644448,2.891193,-3.663797
9 Jul 2024 20:20:00.000,2974.053867,-5928.099878,-528.526442,5.540505,3.108655,-3.644480
9 Jul 2024 20:20:30.000,3138.637363,-5831.619294,-637.515299,5.430773,3.322814,-3.620703
9 Jul 2024 20:21:00.000,3299.843503,-5728.766453,-745.724334,5.315368,3.533433,-3.592497
9 Jul 2024 20:21:30.000,3457.503995,-5619.651029,-853.021150,5.194417,3.740281,-3.559895
9 Jul 2024 20:22:00.000,3611.454374,-5504.389615,-959.274457,5.068050,3.943128,-3.522937
9 Jul 2024 20:22:30.000,3761.534178,-5383.105597,-1064.354243,4.936402,4.141751,-3.481668
9 Jul 2024 20:23:00.000,3907.587114,-5255.929015,-1168.131934,4.799616,4.335929,-3.436139
9 Jul 2024 20:23:30.000,4049.461222,-5122.996422,-1270.480553,4.657839,4.525449,-3.386406
9 Jul 2024 20:24:00.000,4187.009031,-4984.450730,-1371.274881,4.511222,4.710102,-3.332530
9 Jul 2024 20:24:30.000,4320.087706,-4840.441054,-1470.391606,4.359923,4.889681,-3.274578
9 Jul 2024 20:25:00.000,4448.559197,-4691.122553,-1567.709477,4.204104,5.063991,-3.212619
9 Jul 2024 20:25:30.000,4572.290375,-4536.656258,-1663.109454,4.043930,5.232836,-3.146731
9 Jul 2024 20:26:00.000,4691.153175,-4377.208900,-1756.474851,3.879574,5.396031,-3.076994
9 Jul 2024 20:26:30.000,4805.024723,-4212.952734,-1847.691480,3.711210,5.553394,-3.003495
9 Jul 2024 20:27:00.000,4913.787470,-4044.065346,-1936.647799,3.539017,5.704750,-2.926322
9 Jul 2024 20:27:30.000,5017.329314,-3870.729460,-2023.235045,3.363180,5.849933,-2.845573
9 Jul 2024 20:28:00.000,5115.543716,-3693.132732,-2107.347371,3.183886,5.988780,-2.761345
9 Jul 2024 20:28:30.000,5208.329808,-3511.467544,-2188.881978,3.001325,6.121138,-2.673742
9 Jul 2024 20:29:00.000,5295.592494,-3325.930783,-2267.739237,2.815692,6.246861,-2.582873
9 Jul 2024 20:29:30.000,5377.242543,-3136.723630,-2343.822813,2.627182,6.365809,-2.488849
9 Jul 2024 20:30:00.000,5453.196676,-2944.051328,-2417.039779,2.435997,6.477850,-2.391785
9 Jul 2024 20:30:30.000,5523.377645,-2748.122965,-2487.300726,2.242339,6.582859,-2.291801
9 Jul 2024 20:31:00.000,5587.714309,-2549.151240,-2554.519873,2.046411,6.680722,-2.189019
9 Jul 2024 20:31:30.000,5646.141702,-2347.352235,-2618.615168,1.848422,6.771327,-2.083566
9 Jul 2024 20:32:00.000,5698.601094,-2142.945172,-2679.508389,1.648580,6.854576,-1.975570
9 Jul 2024 20:32:30.000,5745.040049,-1936.152185,-2737.125237,1.447095,6.930374,-1.865163
9 Jul 2024 20:33:00.000,5785.412479,-1727.198063,-2791.395430,1.244180,6.998638,-1.752482
9 Jul 2024 20:33:30.000,5819.678679,-1516.310016,-2842.252783,1.040049,7.059291,-1.637664
9 Jul 2024 20:34:00.000,5847.805372,-1303.717416,-2889.635294,0.834915,7.112264,-1.520849
9 Jul 2024 20:34:30.000,5869.765735,-1089.651549,-2933.485218,0.628996,7.157499,-1.402182
9 Jul 2024 20:35:00.000,5885.539422,-874.345362,-2973.749134,0.422506,7.194945,-1.281807
9 Jul 2024 20:35:30.000,5895.112579,-658.033200,-3010.378012,0.215663,7.224558,-1.159871
9 Jul 2024 20:36:00.000,5898.477853,-440.950556,-3043.327270,0.008684,7.246305,-1.036524
9 Jul 2024 20:36:30.000,5895.634391,-223.333808,-3072.556827,-0.198216,7.260161,-0.911916
9 Jul 2024 20:37:00.000,5886.587838,-5.419967,-3098.031149,-0.404820,7.266109,-0.786200
9 Jul 2024 20:37:30.000,5871.350321,212.553590,-3119.719293,-0.610911,7.264142,-0.659530
9 Jul 2024 20:38:00.000,5849.940434,430.349367,-3137.594942,-0.816275,7.254258,-0.532060
9 Jul 2024 20:38:30.000,5822.383215,647.730018,-3151.636437,-1.020698,7.236469,-0.403946
9 Jul 2024 20:39:00.000,5788.710110,864.458599,-3161.826802,-1.223966,7.210791,-0.275344
9 Jul 2024 20:39:30.000,5748.958943,1080.298827,-3168.153768,-1.425867,7.177250,-0.146412
9 Jul 2024 20:40:00.000,5703.173862,1295.015343,-3170.609781,-1.626192,7.135883,-0.017307
9 Jul 2024 20:40:30.000,5651.405297,1508.373962,-3169.192015,-1.824731,7.086732,0.111814
9 Jul 2024 20:41:00.000,5593.709898,1720.141930,-3163.902376,-2.021280,7.029849,0.240792
9 Jul 2024 20:41:30.000,5530.150475,1930.088179,-3154.747491,-2.215632,6.965295,0.369471
9 Jul 2024 20:42:00.000,5460.795928,2137.983573,-3141.738707,-2.407588,6.893137,0.497692
9 Jul 2024 20:42:30.000,5385.721181,2343.601165,-3124.892076,-2.596946,6.813455,0.625301
9 Jul 2024 20:43:00.000,5305.007099,2546.716442,-3104.228331,-2.783511,6.726331,0.752141
9 Jul 2024 20:43:30.000,5218.740404,2747.107577,-3079.772865,-2.967088,6.631861,0.878057
9 Jul 2024 20:44:00.000,5127.013579,2944.555674,-3051.555698,-3.147488,6.530146,1.002895
9 Jul 2024 20:44:30.000,5029.924771,3138.845013,-3019.611440,-3.324523,6.421296,1.126504
9 Jul 2024 20:45:00.000,4927.577676,3329.763284,-2983.979244,-3.498010,6.305429,1.248733
9 Jul 2024 20:45:30.000,4820.081428,3517.101819,-2944.702757,-3.667770,6.182669,1.369432
9 Jul 2024 20:46:00.000,4707.550477,3700.655818,-2901.830068,-3.833628,6.053149,1.488455
9 Jul 2024 20:46:30.000,4590.104468,3880.224565,-2855.413643,-3.995413,5.917009,1.605657
9 Jul 2024 20:47:00.000,4467.868119,4055.611643,-2805.510265,-4.152957,5.774396,1.720895
9 Jul 2024 20:47:30.000,4340.971089,4226.625152,-2752.180965,-4.306098,5.625464,1.834029
9 Jul 2024 20:48:00.000,4209.547850,4393.077912,-2695.490950,-4.454678,5.470374,1.944920
9 Jul 2024 20:48:30.000,4073.737547,4554.787680,-2635.509522,-4.598544,5.309293,2.053434
9 Jul 2024 20:49:00.000,3933.683854,4711.577347,-2572.310001,-4.737546,5.142397,2.159438
9 Jul 2024 20:49:30.000,3789.534820,4863.275142,-2505.969630,-4.871543,4.969866,2.262803
9 Jul 2024 20:50:00.000,3641.442713,5009.714820,-2436.569483,-5.000396,4.791887,2.363402
9 Jul 2024 20:50:30.000,3489.563855,5150.735843,-2364.194367,-5.123971,4.608655,2.461114
9 Jul 2024 20:51:00.000,3334.058460,5286.183558,-2288.932718,-5.242144,4.420367,2.555818
9 Jul 2024 20:51:30.000,3175.090464,5415.909363,-2210.876493,-5.354792,4.227229,2.647400
9 Jul 2024 20:52:00.000,3012.827362,5539.770872,-2130.121062,-5.461799,4.029450,2.735747
9 Jul 2024 20:52:30.000,2847.440028,5657.632076,-2046.765092,-5.563056,3.827245,2.820752
9 Jul 2024 20:53:00.000,2679.102549,5769.363494,-1960.910425,-5.658459,3.620834,2.902310
9 Jul 2024 20:53:30.000,2507.992034,5874.842331,-1872.661955,-5.747909,3.410444,2.980322
9 Jul 2024 20:54:00.000,2334.288434,5973.952610,-1782.127496,-5.831316,3.196303,3.054694
9 Jul 2024 20:54:30.000,2158.174345,6066.585313,-1689.417651,-5.908595,2.978645,3.125333
9 Jul 2024 20:55:00.000,1979.834810,6152.638498,-1594.645669,-5.979667,2.757708,3.192156
9 Jul 2024 20:55:30.000,1799.457125,6232.017409,-1497.927306,-6.044460,2.533734,3.255079
9 Jul 2024 20:56:00.000,1617.230638,6304.634580,-1399.380686,-6.102910,2.306966,3.314027
9 Jul 2024 20:56:30.000,1433.346546,6370.409923,-1299.126150,-6.154958,2.077653,3.368928
9 Jul 2024 20:57:00.000,1247.997699,6429.270818,-1197.286113,-6.200552,1.846045,3.419716
9 Jul 2024 20:57:30.000,1061.378402,6481.152185,-1093.984915,-6.239648,1.612394,3.466329
9 Jul 2024 20:58:00.000,873.684209,6525.996561,-989.348666,-6.272206,1.376955,3.508711
9 Jul 2024 20:58:30.000,685.111723,6563.754157,-883.505096,-6.298196,1.139985,3.546809
9 Jul 2024 20:59:00.000,495.858394,6594.382918,-776.583396,-6.317592,0.901742,3.580579
9 Jul 2024 20:59:30.000,306.122310,6617.848566,-668.714062,-6.330377,0.662487,3.609979
9 Jul 2024 21:00:00.000,116.101998,6634.124641,-560.028736,-6.336539,0.422481,3.634973
9 Jul 2024 21:00:30.000,-74.003783,6643.192525,-450.660049,-6.336075,0.181985,3.655531
9 Jul 2024 21:01:00.000,-263.996249,6645.041471,-340.741459,-6.328986,-0.058738,3.671629
9 Jul 2024 21:01:30.000,-453.676790,6639.668612,-230.407094,-6.315282,-0.299425,3.683247
9 Jul 2024 21:02:00.000,-642.847176,6627.078978,-119.791590,-6.294979,-0.539812,3.690370
9 Jul 2024 21:02:30.000,-831.309769,6607.285488,-9.029922,-6.268100,-0.779638,3.692990
9 Jul 2024 21:03:00.000,-1018.867725,6580.308952,101.742754,-6.234675,-1.018639,3.691104
9 Jul 2024 21:03:30.000,-1205.325203,6546.178044,212.391276,-6.194742,-1.256552,3.684714
9 Jul 2024 21:04:00.000,-1390.487579,6504.929281,322.780639,-6.148343,-1.493119,3.673829
9 Jul 2024 21:04:30.000,-1574.161648,6456.606973,432.776172,-6.095530,-1.728079,3.658461
9 Jul 2024 21:05:00.000,-1756.155830,6401.263177,542.243698,-6.036361,-1.961175,3.638632
9 Jul 2024 21:05:30.000,-1936.280374,6338.957631,651.049708,-5.970899,-2.192153,3.614365
9 Jul 2024 21:06:00.000,-2114.347546,6269.757681,759.061520,-5.899215,-2.420761,3.585691
9 Jul 2024 21:06:30.000,-2290.171828,6193.738201,866.147446,-5.821386,-2.646747,3.552646
9 Jul 2024 21:07:00.000,-2463.570103,6110.981504,972.176948,-5.737496,-2.869867,3.515270
9 Jul 2024 21:07:30.000,-2634.361838,6021.577258,1077.020795,-5.647632,-3.089877,3.473610
9 Jul 2024 21:08:00.000,-2802.369266,5925.622381,1180.551222,-5.551892,-3.306536,3.427717
9 Jul 2024 21:08:30.000,-2967.417570,5823.220943,1282.642078,-5.450375,-3.519609,3.377649
9 Jul 2024 21:09:00.000,-3129.335064,5714.484056,1383.168984,-5.343189,-3.728861,3.323465
9 Jul 2024 21:09:30.000,-3287.953371,5599.529755,1482.009482,-5.230448,-3.934065,3.265233
9 Jul 2024 21:10:00.000,-3443.107604,5478.482868,1579.043186,-5.112271,-4.134997,3.203024
9 Jul 2024 21:10:30.000,-3594.636538,5351.474881,1674.151931,-4.988783,-4.331436,3.136915
9 Jul 2024 21:11:00.000,-3742.382781,5218.643782,1767.219917,-4.860114,-4.523169,3.066988
9 Jul 2024 21:11:30.000,-3886.192934,5080.133901,1858.133852,-4.726400,-4.709987,2.993327
9 Jul 2024 21:12:00.000,-4025.917742,4936.095747,1946.783085,-4.587782,-4.891687,2.916023
9 Jul 2024 21:12:30.000,-4161.412245,4786.685836,2033.059739,-4.444404,-5.068072,2.835171
9 Jul 2024 21:13:00.000,-4292.535913,4632.066516,2116.858837,-4.296418,-5.238950,2.750869
9 Jul 2024 21:13:30.000,-4419.152782,4472.405793,2198.078425,-4.143977,-5.404135,2.663221
9 Jul 2024 21:14:00.000,-4541.131593,4307.877155,2276.619692,-3.987241,-5.563448,2.572333
9 Jul 2024 21:14:30.000,-4658.345922,4138.659386,2352.387088,-3.826373,-5.716715,2.478315
9 Jul 2024 21:15:00.000,-4770.674314,3964.936380,2425.288441,-3.661540,-5.863770,2.381282
9 Jul 2024 21:15:30.000,-4878.000412,3786.896943,2495.235070,-3.492915,-6.004451,2.281353
9 Jul 2024 21:16:00.000,-4980.213079,3604.734581,2562.141892,-3.320674,-6.138606,2.178649
9 Jul 2024 21:16:30.000,-5077.206513,3418.647287,2625.927529,-3.144997,-6.266089,2.073295
9 Jul 2024 21:17:00.000,-5168.880354,3228.837320,2686.514405,-2.966066,-6.386762,1.965420
9 Jul 2024 21:17:30.000,-5255.139781,3035.510976,2743.828839,-2.784067,-6.500493,1.855155
9 Jul 2024 21:18:00.000,-5335.895600,2838.878363,2797.801132,-2.599190,-6.607160,1.742633
9 Jul 2024 21:18:30.000,-5411.064327,2639.153173,2848.365644,-2.411627,-6.706647,1.627992
9 Jul 2024 21:19:00.000,-5480.568270,2436.552451,2895.460878,-2.221571,-6.798845,1.511371
9 Jul 2024 21:19:30.000,-5544.335605,2231.296368,2939.029548,-2.029219,-6.883655,1.392912
9 Jul 2024 21:20:00.000,-5602.300443,2023.607981,2979.018650,-1.834771,-6.960984,1.272758
9 Jul 2024 21:20:30.000,-5654.402904,1813.712995,3015.379522,-1.638428,-7.030748,1.151055
9 Jul 2024 21:21:00.000,-5700.589175,1601.839517,3048.067911,-1.440392,-7.092871,1.027950
9 Jul 2024 21:21:30.000,-5740.811562,1388.217811,3077.044015,-1.240870,-7.147286,0.903594
9 Jul 2024 21:22:00.000,-5775.028537,1173.080043,3102.272537,-1.040066,-7.193933,0.778137
9 Jul 2024 21:22:30.000,-5803.204776,956.660038,3123.722723,-0.838189,-7.232761,0.651730
9 Jul 2024 21:23:00.000,-5825.311193,739.193024,3141.368396,-0.635446,-7.263727,0.524528
9 Jul 2024 21:23:30.000,-5841.324967,520.915386,3155.187989,-0.432047,-7.286797,0.396684
9 Jul 2024 21:24:00.000,-5851.229565,302.064411,3165.164568,-0.228203,-7.301946,0.268353
9 Jul 2024 21:24:30.000,-5855.014763,82.878040,3171.285857,-0.024122,-7.309155,0.139691
9 Jul 2024 21:25:00.000,-5852.676657,-136.405389,3173.544251,0.179983,-7.308416,0.010853
9 Jul 2024 21:25:30.000,-5844.217672,-355.547403,3171.936828,0.383901,-7.299728,-0.118004
9 Jul 2024 21:26:00.000,-5829.646561,-574.309645,3166.465355,0.587423,-7.283100,-0.246725
9 Jul 2024 21:26:30.000,-5808.978394,-792.454136,3157.136287,0.790336,-7.258548,-0.375151
9 Jul 2024 21:27:00.000,-5782.234546,-1009.743530,3143.960759,0.992433,-7.226098,-0.503129
9 Jul 2024 21:27:30.000,-5749.442676,-1225.941372,3126.954574,1.193503,-7.185784,-0.630503
9 Jul 2024 21:28:00.000,-5710.636697,-1440.812347,3106.138189,1.393339,-7.137648,-0.757117
9 Jul 2024 21:28:30.000,-5665.856751,-1654.122538,3081.536691,1.591733,-7.081741,-0.882818
9 Jul 2024 21:29:00.000,-5615.149167,-1865.639677,3053.179770,1.788481,-7.018122,-1.007453
9 Jul 2024 21:29:30.000,-5558.566421,-2075.133400,3021.101686,1.983377,-6.946858,-1.130870
9 Jul 2024 21:30:00.000,-5496.167083,-2282.375499,2985.341229,2.176220,-6.868027,-1.252920
9 Jul 2024 21:30:30.000,-5428.015760,-2487.140173,2945.941673,2.366809,-6.781711,-1.373452
9 Jul 2024 21:31:00.000,-5354.183031,-2689.204272,2902.950726,2.554948,-6.688005,-1.492321
9 Jul 2024 21:31:30.000,-5274.745375,-2888.347545,2856.420471,2.740439,-6.587007,-1.609382
9 Jul 2024 21:32:00.000,-5189.785095,-3084.352873,2806.407304,2.923091,-6.478827,-1.724492
9 Jul 2024 21:32:30.000,-5099.390238,-3277.006507,2752.971866,3.102713,-6.363581,-1.837510
